,brand,store,sido,gungu,address,phone,chicken
1742,pelicana,송도점(인천),인천광역시,연수구,인천광역시 연수구 비류대로 216 1층4호,,페리카나
1743,pelicana,송도점(포항),경상북도,포항시남구,경상북도 포항시남구 송림로 47-1,054-248-2700,페리카나
1744,pelicana,송림점,인천광역시,동구,인천광역시 동구 샛골로161번길 25,032-763-8059,페리카나
1745,pelicana,송산점,충청남도,당진시,충청남도 당진시 송산면 송산로 809,041-358-9399,페리카나
1746,pelicana,송악점,충청남도,아산시,충청남도 아산시 송악면 송악로 813,041-543-3393,페리카나
1747,pelicana,송우리점,경기도,포천시,경기도 포천시 소흘읍 송우리730-16,031-542-9293,페리카나
1748,pelicana,송정점,강원도,동해시,"강원도 동해시 동해항2길 5, 7/2(송정동)",033-522-4651,페리카나
1749,pelicana,송지호점,강원도,고성군,강원도 고성군 죽왕면 동해대로 5902,033-632-0020,페리카나
1750,pelicana,송천점,전라북도,전주시덕진구,전라북도 전주시덕진구 솔내로 111(송천동1가),063-274-0607,페리카나
1751,pelicana,송촌점,대전광역시,대덕구,대전광역시 대덕구 동춘당로23번길 104,042-633-9009,페리카나
1752,pelicana,송현점,대구광역시,달서구,대구광역시 달서구 월배로74길 24,053-652-8906,페리카나
1753,pelicana,수곡동점,충청북도,청주시서원구,충청북도 청주시서원구 청남로 2092-1(수곡동),043-283-6964,페리카나
1754,pelicana,수리산역점,경기도,군포시,"경기도 군포시 번영로 403, 211(산본동, 가야주공)",031-392-5354,페리카나
1755,pelicana,수림점,인천광역시,남동구,인천광역시 남동구 주안로237번길 1,032-432-7374,페리카나
1756,pelicana,수성점,대구광역시,수성구,대구광역시 수성구 달구벌대로458 26,,페리카나
1757,pelicana,수안보점,충청북도,충주시,충청북도 충주시 수안보면 장터2길 20-7,043-846-8954,페리카나
1758,pelicana,수완점,광주광역시,광산구,광주광역시 광산구 수완로9번길 38,062-952-7792,페리카나
1759,pelicana,수원지사,광주광역시,광산구, ,,페리카나
1760,pelicana,수유점,서울특별시,강북구,"서울특별시 강북구 노해로11길 42, 1층(수유동)",02-908-8165,페리카나
1761,pelicana,수진점,경기도,성남시수정구,"경기도 성남시수정구 제일로124번길 8, 1층 (수진동)",,페리카나
1762,pelicana,순흥점,경상북도,영주시,경상북도 영주시 순흥면 읍내리 315-1,054-632-4555,페리카나
1763,pelicana,시화3점,경기도,시흥시,경기도 시흥시 정왕대로53번길 29,031-432-1113,페리카나
1764,pelicana,시화5점,경기도,시흥시,경기도 시흥시 역전로 427 세종상가 104,031-431-8585,페리카나
1765,pelicana,시화6점,경기도,시흥시,경기도 시흥시 중심상가로 132 청솔아파트 상가 104호,031-497-2883,페리카나
1766,pelicana,시화7점,경기도,시흥시,"경기도 시흥시 정왕신길로49번 37,109(서해APT상가)",031-431-7979,페리카나
1767,pelicana,시화지구점,경기도,시흥시,경기도 시흥시 봉우재로7번길 20,031-499-1212,페리카나
1768,pelicana,시흥사거리점,서울특별시,금천구,서울특별시 금천구 시흥대로57길 41 1층,,페리카나
1769,pelicana,시흥현대점,서울특별시,금천구,"서울특별시 금천구 독산로36길 8, 지하1층 (시흥동)",02-809-9892,페리카나
1770,pelicana,신공덕점,서울특별시,마포구,"서울특별시 마포구 만리재옛길 20(신공덕동, 1층)",02-703-4456,페리카나
1771,pelicana,신공항점,인천광역시,중구,"인천광역시 중구 영종대로27번길 41, 상가동 103호",032-746-0311,페리카나
1772,pelicana,신관점,충청남도,공주시,충청남도 공주시 공주대학로 9-1,041-856-7775,페리카나
1773,pelicana,신구로점,서울특별시,구로구,서울특별시 구로구 구로중앙로 28다길21,02-861-4747,페리카나
1774,pelicana,신길2점,서울특별시,영등포구,서울특별시 영등포구 영등포로86길 12 (신길동),,페리카나
1775,pelicana,신내동점,서울특별시,중랑구,"서울특별시 중랑구 봉화산로 236(신내동, 102호)",02-432-5355,페리카나
1776,pelicana,신대방역점,서울특별시,관악구,서울특별시 관악구 남부순환로 143길 20,,페리카나
1777,pelicana,신대점,대전광역시,대덕구,대전광역시 대덕구 신탄진로 213,042-625-8332,페리카나
1778,pelicana,신둔점,경기도,이천시,경기도 이천시 신둔면 경충대로 3172,031-632-7228,페리카나
1779,pelicana,신례원점,충청남도,예산군,충청남도 예산군 예산읍 창말로 8,041-334-2022,페리카나
1780,pelicana,신림2점,서울특별시,관악구,서울특별시 관악구 대학길 70,02-876-4811,페리카나
1781,pelicana,신림점(원주),강원도,원주시,강원도 원주시 신림면 신림황둔로 4,033-762-0953,페리카나
1782,pelicana,신림현대점,서울특별시,관악구,"서울특별시 관악구 신림로 122, 1층 (신림동)",02-889-9990,페리카나
1783,pelicana,신반점,경상남도,의령군,경상남도 의령군 부림면 신번로 164,055-574-6551,페리카나
1784,pelicana,신부점,충청남도,천안시동남구,충청남도 천안시동남구 터미널5길 14,041-556-8588,페리카나
1785,pelicana,신불당점,충청남도,천안시서북구,충청남도 천안시서북구 불당19로 95,041-569-9297,페리카나
1786,pelicana,신사동점,서울특별시,은평구,"서울특별시 은평구 갈현로3길 33-8, 1층 (신사동)",02-385-5355,페리카나
1787,pelicana,신선점,부산광역시,영도구,부산광역시 영도구 하나길 614,051-417-9987,페리카나
1788,pelicana,신설동점,서울특별시,종로구,서울특별시 종로구 숭인동길 53-4,02-924-3936,페리카나
1789,pelicana,신성점,대전광역시,유성구,대전광역시 유성구 신선로72번길 30,042-861-6881,페리카나
1790,pelicana,신수동점,서울특별시,마포구,"서울특별시 마포구 토정로 240, 상가동 101호 (신수동, 신수현대아파트)",02-713-1888,페리카나
1791,pelicana,신수리점,강원도,철원군,강원도 철원군  서면 자등로 595,033-458-5599,페리카나
1792,pelicana,신시가지점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 김정문화로 66(삼주연립주택),064-739-6949,페리카나
1793,pelicana,신양점,충청남도,예산군,충청남도 예산군 신양면 청신로 364,041-333-9288,페리카나
1794,pelicana,신영통점,경기도,수원시영통구,경기도 수원시영통구 영통로90번길 4-9(망포동485-3),031-206-2266,페리카나
1795,pelicana,신원당점,경기도,고양시덕양구,경기도 고양시덕양구 고양대로1384 7-24 동문상가 1층 ,031-969-0909,페리카나
1796,pelicana,신월4점,서울특별시,양천구,서울특별시 양천구 월정로 60 (신월동),,페리카나
1797,pelicana,신월7점,서울특별시,양천구,서울특별시 양천구 지양로7길 9,02-2604-7978,페리카나
1798,pelicana,신월성점,서울특별시,양천구, ,053-566-3618,페리카나
1799,pelicana,신정1점,서울특별시,양천구,"서울특별시 양천구 중앙로32길 55, 1층 101호 (신정동)",02-2648-7295,페리카나
1800,pelicana,신정2점,서울특별시,양천구,"서울특별시 양천구 신목로2길 11, 1층 103호 (신정동,청구아파트상가)",02-2654-9200,페리카나
1801,pelicana,신제주점,제주특별자치도,제주시,제주특별자치도 제주시  신대로124(연동),,페리카나
1802,pelicana,신창부영점,광주광역시,광산구,광주광역시 광산구 신창로71번길 33,062-959-9229,페리카나
1803,pelicana,신창점,충청남도,아산시,충청남도 아산시 신창면 서부남로 868,041-542-9998,페리카나
1804,pelicana,신천은행점,경기도,시흥시,경기도 시흥시 수인로3325번 15-4,031-311-7748,페리카나
1805,pelicana,신천점,대구광역시,동구,대구광역시 동구 송라로12길 31,,페리카나
1806,pelicana,신탄3점,대전광역시,대덕구,대전광역시 대덕구 신탄진북로 32,042-931-0826,페리카나
1807,pelicana,신태인점,전라북도,정읍시,전라북도 정읍시 신태인읍 신태인중앙로 7-1,063-571-1170,페리카나
1808,pelicana,신풍시장점,서울특별시,영등포구,서울특별시 영등포구 가마산로61길 3-1,02-848-6433,페리카나
1809,pelicana,신항점,충청남도,태안군,충청남도 태안군 근흥면 신진부두길 82,041-675-1349,페리카나
1810,pelicana,신화명점,부산광역시,북구,부산광역시 북구 화명동 산성로12번길 69,051-365-9990,페리카나
1811,pelicana,신흥2점,경기도,성남시수정구,"경기도 성남시수정구 수정남로 101-1, 1층(신흥동)",031-747-5535,페리카나
1812,pelicana,심곡5점,경기도,부천시원미구,경기도 부천시원미구 부천로103번길 17,032-652-2452,페리카나
1813,pelicana,심곡본1점,경기도,부천시소사구,"경기도 부천시소사구 성주로 159(심곡본동,1층)",,페리카나
1814,pelicana,심곡점,인천광역시,서구,인천광역시 서구 심곡로 170 상가동 1층 103호,032-561-2537,페리카나
1815,pelicana,십정점,인천광역시,부평구,인천광역시 부평구 배곶남로 18,032-424-5775,페리카나
1816,pelicana,쌍촌시영점,광주광역시,서구,광주광역시 서구 쌍촌로 37,062-375-2365,페리카나
1817,pelicana,아동점,경기도,파주시,"경기도 파주시 경의로 1821, 1층101호",,페리카나
1818,pelicana,아라점,제주특별자치도,제주시,"제주특별자치도 제주시 인다12길 1 1층, 106호",064-702-9978,페리카나
1819,pelicana,아산풍기점,충청남도,아산시,충청남도 아산시 어의정로 184,041-541-9991,페리카나
1820,pelicana,아중점,전라북도,전주시덕진구,전라북도 전주시덕진구 인후동1가 880-5,063-242-9994,페리카나
1821,pelicana,아진천곡달천점,울산광역시,북구,울산광역시 북구 달천로 103-19(달천아이파크 2차상가 100동 B109호),052-297-9963,페리카나
1822,pelicana,안강점,경상북도,경주시,경상북도 경주시 안강읍 비화원로 117,054-761-2884,페리카나
1823,pelicana,안계점,경상북도,의성군,경상북도 의성군 안계면 서부로 1844,054-861-9991,페리카나
1824,pelicana,안녕송산점,경기도,화성시,경기도 화성시 용주로 25 1층 일부호(안녕동),031-238-7789,페리카나
1825,pelicana,안산3점,경기도,안산시단원구,경기도 안산시단원구 예술대학로 107 상가104호,,페리카나
1826,pelicana,안산상록수점,경기도,안산시상록구,경기도 안산시상록구 본삼로 17 1층 103호,031-407-2202,페리카나
1827,pelicana,안산이동점,경기도,안산시상록구,"경기도 안산시상록구 도매시장로 34-1, 102호",031-418-7911,페리카나
1828,pelicana,안산일동점,경기도,안산시상록구,경기도 안산시상록구 호동로 81(일동),,페리카나
1829,pelicana,안서점,충청남도,천안시동남구,충청남도 천안시동남구 중암1길 17,041-555-7333,페리카나
1830,pelicana,안성2점,경기도,안성시,경기도 안성시 개내교1길 4,031-675-7680,페리카나
1831,pelicana,안양5동점,경기도,안양시만안구,경기도 안양시만안구 현충로28번길 45,031-442-9292,페리카나
1832,pelicana,안의점,경상남도,함양군,경상남도 함양군 안의면 강변로 321,,페리카나
1833,pelicana,안중점,경기도,평택시,경기도 평택시 안중읍 안현로서7길 16,031-682-9915,페리카나
1834,pelicana,안흥점,강원도,횡성군,강원도 횡성군 안흥면 안흥로 37-1,033-342-4018,페리카나
1835,pelicana,암사2점,서울특별시,강동구,"서울특별시 강동구 구천면로 337, 1층 (암사동)",02-429-6692,페리카나
1836,pelicana,암사역점,서울특별시,강동구,서울특별시 강동구 상암로11길 5 (암사동),02-442-9200,페리카나
1837,pelicana,앙성점,충청북도,충주시,충청북도 충주시 앙성면 가곡로 1033-1,043-855-0561,페리카나
1838,pelicana,애월점,제주특별자치도,제주시,제주특별자치도 제주시 애월로 117,064-799-4482,페리카나
1839,pelicana,야탑점,경기도,성남시분당구,"경기도 성남시분당구 야탑로139번길 18-3 (야탑동,1층)",031-705-4999,페리카나
1840,pelicana,약대점,경기도,부천시오정구,경기도 부천시오정구 평천로 746,032-671-5823,페리카나
1841,pelicana,약목점,경상북도,칠곡군,경상북도 칠곡군 약목면 약목로 94-2(2층 건물내 1층),054-974-5074,페리카나
1842,pelicana,약수역점,서울특별시,중구,서울특별시 중구 다산로28길 22 1층,02-2238-4554,페리카나
1843,pelicana,양곡1점,경기도,김포시,경기도 김포시 양촌읍 양곡2로60번길 53 101호,031-996-0729,페리카나
1844,pelicana,양덕원점,강원도,홍천군,강원도 홍천군  남면 시동로 4,033-432-3979,페리카나
1845,pelicana,양덕합성점,경상남도,창원시마산회원구,경상남도 창원시마산회원구 합성옛길97 ,055-256-9930,페리카나
1846,pelicana,양동점,경기도,양평군,경기도 양평군 양동면 양동시장길 6-5,031-771-9945,페리카나
1847,pelicana,양문점,경기도,포천시,경기도 포천시 영중면 양문로 98-1,031-534-3849,페리카나
1848,pelicana,양벌점,경기도,광주시,경기도 광주시 오포읍 양벌로 216-1,031-766-1204,페리카나
1849,pelicana,양수리점,경기도,양평군,경기도 양평군 양서면 양수로150번길 9-2,031-772-6419,페리카나
1850,pelicana,양재점,서울특별시,서초구,서울특별시 서초구 남부순환로356길 33 광성빌딩 1층,02-574-8631,페리카나
1851,pelicana,양정염포점,울산광역시,북구,울산광역시 북구 염포로 591-1(양정동),052-288-8019,페리카나
1852,pelicana,양주백석점,경기도,양주시,경기도 양주시 백석읍 양주산성로 564-1 1층,,페리카나
1853,pelicana,양평옥천점,경기도,양평군,"경기도 양평군 옥천면 북부길9번길, 5",031-774-0340,페리카나
1854,pelicana,양평용문점,경기도,양평군,경기도 양평군 용문면 용문역길 7,031-772-4787,페리카나
1855,pelicana,양평점,경기도,양평군,경기도 양평군 양평읍 중앙로167번길 62,031-771-2213,페리카나
1856,pelicana,양학점,경상북도,포항시북구,경상북도 포항시북구 양학로32번길 9-1,054-274-9995,페리카나
1857,pelicana,어양점,전라북도,익산시,전라북도 익산시 고봉로18길 107(어양동),063-831-7804,페리카나
1858,pelicana,언양점,울산광역시,울주군,울산광역시 울주군 언양읍 읍성로 40,052-263-1305,페리카나
1859,pelicana,엄사금암점,충청남도,계룡시,충청남도 계룡시 엄사면 번영2길 4-41 101호,042-841-6007,페리카나
1860,pelicana,엄정점,충청북도,충주시,충청북도 충주시 엄정면 내창로 205,043-852-2919,페리카나
1861,pelicana,에코점,인천광역시,남동구,인천광역시 남동구 앵고개로815번 19,032-437-3006,페리카나
1862,pelicana,여월점,경기도,부천시오정구,경기도 부천시오정구 삼작로302번길 21-3,032-678-9292,페리카나
1863,pelicana,여의도점,서울특별시,영등포구,"서울특별시 영등포구 63로 45, 2,3,4동 1층 117호 (여의도동, 여의도시",,페리카나
1864,pelicana,여주점,경기도,여주시,경기도 여주시 여흥로 97,,페리카나
1865,pelicana,역곡1점,경기도,부천시원미구,경기도 부천시원미구 역곡로 61 (역곡동),032-345-4908,페리카나
1866,pelicana,연남동점,서울특별시,마포구,서울특별시 마포구 연남로 41(연남동),02-323-3823,페리카나
1867,pelicana,연동점,제주특별자치도,제주시,제주특별자치도 제주시 연동1길 10,064-747-4700,페리카나
1868,pelicana,연무대점,충청남도,논산시,충청남도 논산시 연무읍 안심로 127,041-742-0946,페리카나
1869,pelicana,연봉점,강원도,홍천군,강원도 홍천군  홍천읍 무궁화로 88,033-433-7266,페리카나
1870,pelicana,연성점,경기도,시흥시,"경기도 시흥시 인선길 100, 107호(장곡동, 연성프라자)",031-317-6977,페리카나
1871,pelicana,연수3점,인천광역시,연수구,"인천광역시 연수구 함박뫼로 100, 107호",032-813-0391,페리카나
1872,pelicana,연수6점,인천광역시,연수구,"인천광역시 연수구 샘말로 106-7(연수동, 1층 일부)",032-816-6675,페리카나
1873,pelicana,연수동점,충청북도,충주시,충청북도 충주시 연원로 28(연수동),043-848-3667,페리카나
1874,pelicana,연수주공점,인천광역시,연수구,"인천광역시 연수구 원인재로 315, 103호",032-811-5544,페리카나
1875,pelicana,연지점,경기도,안성시,경기도 안성시 혜산로 14-1,031-674-9992,페리카나
1876,pelicana,연천점,경기도,연천군,경기도 연천군 연천읍 연천로 262,031-834-3010,페리카나
1877,pelicana,연풍점,경기도,파주시,경기도 파주시 파주읍 술이홀로 449,031-953-9289,페리카나
1878,pelicana,연풍점(충북),충청북도,괴산군,충청북도 괴산군 연풍면 향교로 28,043-833-5227,페리카나
1879,pelicana,염창동점,서울특별시,강서구,"서울특별시 강서구 공항대로71길  54, 105호(염창동,태진한솔상가)",,페리카나
1880,pelicana,영광점,전라남도,영광군,전라남도 영광군 영광읍 중앙로 115,061-352-1788,페리카나
1881,pelicana,영덕점,경상북도,영덕군,경상북도 영덕군 영덕읍 중앙길 120-3,,페리카나
1882,pelicana,영동아파트점,서울특별시,강남구,"서울특별시 강남구 역삼로64길 11, 1층(대치동)",02-562-1296,페리카나
1883,pelicana,영등포점,서울특별시,영등포구,"서울특별시 영등포구 양산로 137, 1층(당산동3가)",02-2672-1454,페리카나
1884,pelicana,영산점,경상남도,창녕군,경상남도 창녕군 영산면 서리상촌길 321,055-536-9289,페리카나
1885,pelicana,영어마을점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 보성리 2476,064-792-7927,페리카나
1886,pelicana,영오점,경상남도,고성군,경상남도 고성군 영오면 영회로 514,055-672-9310,페리카나
1887,pelicana,영운동점,충청북도,청주시상당구,충청북도 청주시상당구 영운로 34-1(영운동),,페리카나
1888,pelicana,영월삼호점,강원도,영월군,"강원도 영월군 영월읍 단종로 88, 102호 삼호상가",,페리카나
1889,pelicana,영월점,강원도,영월군,강원도 영월군 영월읍 은행나무길 19,033-374-4796,페리카나
1890,pelicana,영주지사,강원도,영월군, ,,페리카나
1891,pelicana,영주풍기점,경상북도,영주시,경상북도 영주시 풍기읍 풍기로 49-1,054-636-5915,페리카나
1892,pelicana,영천시장점,서울특별시,서대문구,서울특별시 서대문구 통일로 175,02-312-1719,페리카나
1893,pelicana,영통2점,경기도,수원시영통구,경기도 수원시영통구 영통로 498 상가동 106호,,페리카나
1894,pelicana,예산1점,충청남도,예산군,충청남도 예산군 예산읍 천변로 179,041-332-2512,페리카나
1895,pelicana,예산2점,충청남도,예산군,충청남도 예산군 예산읍 역전로 70,041-332-6376,페리카나
1896,pelicana,예천점,경상북도,예천군,경상북도 예천군 예천읍 남본리 222-2,,페리카나
1897,pelicana,오류1점,서울특별시,구로구,"서울특별시 구로구 고척로1길 5, 1층 (오류동)",02-2613-8781,페리카나
1898,pelicana,오목천점,경기도,수원시권선구,경기도 수원시권선구 삼천병마로 1592번길 3(오목천동),031-293-9003,페리카나
1899,pelicana,오산1점,경기도,오산시,경기도 오산시  오산로190번길 24,031-375-2300,페리카나
1900,pelicana,오산2점,경기도,오산시,경기도 오산시 오산로 226번 18(원동),,페리카나
1901,pelicana,오성점,경기도,평택시,경기도 평택시 오성면 숙성시장길 36,031-681-4076,페리카나
1902,pelicana,오송점,충청북도,청주시흥덕구,충청북도 청주시흥덕구 오송읍 연제길3 주건축물제1동 1층,043-235-9285,페리카나
1903,pelicana,오정점,경기도,부천시오정구,"경기도 부천시오정구 오정로 244번 45, (오정동,1층)",032-679-1684,페리카나
1904,pelicana,오정초교점,경기도,부천시오정구,경기도 부천시오정구 소사로794번길 59,,페리카나
1905,pelicana,오창점,충청북도,청주시청원구,충청북도 청주시청원구 주성2길 25-2,043-212-9277,페리카나
1906,pelicana,오천원동점,경상북도,포항시남구,경상북도 포항시남구 오천읍 냉천로302번길 51,054-292-8199,페리카나
1907,pelicana,오포점,경기도,광주시,경기도 광주시 오포읍 오포로 886-1,031-765-9203,페리카나
1908,pelicana,오학점,경기도,여주시,"경기도 여주시 현암2길  28-11, 1층8호(현암동, 삼진아파트)",031-885-8383,페리카나
1909,pelicana,옥산점,경상북도,경산시,경상북도 경산시 성암로10길 2-12(옥산동),053-813-1396,페리카나
1910,pelicana,옥수동점,서울특별시,성동구,"서울특별시 성동구 독서당로39길 48, 1층 (옥수동)",02-2297-9998,페리카나
1911,pelicana,옥정점,경기도,양주시,"경기도 양주시 옥정동로5다길 12, 1층(옥정동)",031-842-5592,페리카나
1912,pelicana,옥천점(충북),충청북도,옥천군,충청북도 옥천군 옥천읍 금장로 53,043-731-5574,페리카나
1913,pelicana,옥포1점,경상남도,거제시,"경상남도 거제시 옥포로 282, 104동지하층101호",,페리카나
1914,pelicana,온수리점,인천광역시,강화군,인천광역시 강화군 길상면 강화동로 8-1,032-937-6270,페리카나
1915,pelicana,온양1점,충청남도,아산시,충청남도 아산시 충무로94번길 9,041-545-8178,페리카나
1916,pelicana,와룡점,대구광역시,달서구,대구광역시 달서구 이곡동로 32,,페리카나
1917,pelicana,와수리점,강원도,철원군,강원도 철원군  서면 와수로 168-1,033-458-4898,페리카나
1918,pelicana,왕십리점,서울특별시,성동구,서울특별시 성동구 무학봉15길 23,02-2293-8310,페리카나
1919,pelicana,왜관점,경상북도,칠곡군,경상북도 칠곡군 왜관읍 구상길 180-1 삼성A104,054-973-3637,페리카나
1920,pelicana,외도점,제주특별자치도,제주시,제주특별자치도 제주시 우정로16길 31,064-712-5922,페리카나
1921,pelicana,외동모화점,경상북도,경주시,경상북도 경주시 외동읍 모화공단길14-2,054-772-7972,페리카나
1922,pelicana,용강점,경상북도,경주시,경상북도 경주시 승삼1길 6-10,,페리카나
1923,pelicana,용담점,제주특별자치도,제주시,"제주특별자치도 제주시 욤담로 94, 1층",,페리카나
1924,pelicana,용산점,충청북도,충주시,"충청북도 충주시 금붕9길 3, 106호(용산동)",043-847-9942,페리카나
1925,pelicana,용연점,충청남도,아산시,충청남도 아산시 배방읍 용연로 36,041-533-9982,페리카나
1926,pelicana,용운점,대전광역시,동구,대전광역시 동구 용운로 144,042-284-7553,페리카나
1927,pelicana,용원점,경상남도,창원시진해구,경상남도 창원시진해구 용재로29번길 5-17,055-552-0543,페리카나
1928,pelicana,용이점,경기도,평택시,경기도 평택시 현신1길 33-5,031-691-9988,페리카나
1929,pelicana,용인구성점,경기도,용인시기흥구,경기도 용인시기흥구 구성로 176(언남동),031-284-0848,페리카나
1930,pelicana,용인시청점,경기도,용인시처인구,경기도 용인시처인구 중부대로 1142-1,031-338-6641,페리카나
1931,pelicana,용전점,대전광역시,대덕구,대전광역시 대덕구 홍도로 114번길 1,042-622-9955,페리카나
1932,pelicana,용현1호점,인천광역시,미추홀구,인천광역시 미추홀구 인주대로174번 36,,페리카나
1933,pelicana,용현2호점,인천광역시,미추홀구,인천광역시 미추홀구 낙섬중로 11(용현동),032-885-4658,페리카나
1934,pelicana,용현점,경기도,의정부시,"경기도 의정부시 충의로57번길 7-3(용현동, 1층)",031-851-6464,페리카나
1935,pelicana,용호점,부산광역시,남구,부산광역시 남구 동명로145번길 90,,페리카나
1936,pelicana,용화점,충청남도,아산시,충청남도 아산시 시민로258번길 3-21,041-546-0002,페리카나
1937,pelicana,우만지동점,경기도,수원시팔달구,경기도 수원시팔달구 창룡대로150번 55(우만동),031-252-5731,페리카나
1938,pelicana,우산동보점,강원도,원주시,강원도 원주시 진광길 30(우산동),033-744-9028,페리카나
1939,pelicana,우암점,충청북도,청주시청원구,충청북도 청주시청원구 향군로 20(우암동),043-257-2722,페리카나
1940,pelicana,우창점,경상북도,포항시북구,경상북도 포항시북구 아치로 15,054-248-3618,페리카나
1941,pelicana,우천점,강원도,횡성군,강원도 횡성군 우천면 수남로 333,033-343-9141,페리카나
1942,pelicana,운남삼성점,광주광역시,광산구,광주광역시 광산구 임방울대로 142-12,062-953-2624,페리카나
1943,pelicana,운정1점,경기도,파주시,"경기도 파주시 미래로 603, 상가동 203호(목동동)",031-948-9200,페리카나
1944,pelicana,운정2점,경기도,파주시,"경기도 파주시 동패로 115, 상가동 122호",031-942-9245,페리카나
1945,pelicana,운천점,경기도,포천시,경기도 포천시 영북면 운천로 10,031-533-7833,페리카나
1946,pelicana,울산신정1점,울산광역시,남구,울산광역시 남구 봉월로164번길 4,052-275-1288,페리카나
1947,pelicana,울진점,경상북도,울진군,경상북도 울진군 울진읍 울진중앙로 50,054-782-7979,페리카나
1948,pelicana,원곡동점,경기도,안산시단원구,"경기도 안산시단원구 원선로 55, 104호(원곡동)",031-411-5291,페리카나
1949,pelicana,원당지구점,인천광역시,서구,"인천광역시 서구 원당대로 866, 103호",032-567-3689,페리카나
1950,pelicana,원동일산점,강원도,원주시,"강원도 원주시 무실로 96, 1층 (일산동)",033-743-2581,페리카나
1951,pelicana,원북점,충청남도,태안군,충청남도 태안군 원북면 원이로 837,041-675-3231,페리카나
1952,pelicana,원앙마을점,충청남도,천안시동남구,충청남도 천안시동남구 목천읍 삼성5길 46,041-562-0033,페리카나
1953,pelicana,원종3점,경기도,부천시오정구,경기도 부천시오정구 원종로 7,032-678-7275,페리카나
1954,pelicana,원주지사,테스트,테스트구,테스트 테스트구 테스트점 23-123,033-747-2691,페리카나
1955,pelicana,원천점,경기도,수원시영통구,경기도 수원시영통구 동탄원천로110 42,031-213-9292,페리카나
1956,pelicana,원통점,강원도,인제군,강원도 인제군  북면 금강로 46,033-461-1919,페리카나
1957,pelicana,월계삼호점,서울특별시,노원구,서울특별시 노원구 마들로 127 삼호4차 상가,02-975-3535,페리카나
1958,pelicana,월곡2점,서울특별시,성북구,서울특별시 성북구 월곡로 112,02-913-5912,페리카나
1959,pelicana,월봉점,충청남도,천안시서북구,충청남도 천안시서북구 월봉로 79,041-578-7782,페리카나
1960,pelicana,월피주공점,경기도,안산시상록구,"경기도 안산시상록구 예술광장1로 7, 주공상가 107호",031-414-4333,페리카나
1961,pelicana,위미점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 남원읍 위미중앙로 204,064-764-1181,페리카나
1962,pelicana,유강점,경상북도,포항시남구,경상북도 포항시남구 연일읍 유강길10번길 33-4,054-274-9979,페리카나
1963,pelicana,유구점,충청남도,공주시,충청남도 공주시 유구읍 중앙1길 88,041-841-0821,페리카나
1964,pelicana,유림점,경상남도,함양군,경상남도 함양군 유림면 천왕봉로 2867,055-963-9900,페리카나
1965,pelicana,유성1점,대전광역시,유성구,대전광역시 유성구 계룡로60번길 60-2,,페리카나
1966,pelicana,유성2점,대전광역시,유성구,대전광역시 유성구 유성대로 745,,페리카나
1967,pelicana,유천2점,대전광역시,중구,대전광역시 중구 계백로 1626-1,042-585-7789,페리카나
1968,pelicana,유천점,대전광역시,중구,대전광역시 중구 문화로 71-1,,페리카나
1969,pelicana,율도점,인천광역시,서구,인천광역시 서구 새오개로 75,032-581-3355,페리카나
1970,pelicana,율량점,충청북도,청주시청원구,충청북도 청주시청원구 공항로 114,043-211-2428,페리카나
1971,pelicana,율암온천점,경기도,화성시,경기도 화성시 팔탄면 온천로 454,,페리카나
1972,pelicana,율하점,대구광역시,동구,대구광역시 동구 율하동로12길 12(율하동),053-963-9292,페리카나
1973,pelicana,으뜸점,광주광역시,서구,광주광역시 서구 상무공원로 112 해광한신아파트상가 113호,062-371-8292,페리카나
1974,pelicana,은빛점,경기도,고양시덕양구,경기도 고양시덕양구 화중로130번길 5-19,031-968-8295,페리카나
1975,pelicana,은행나무점,서울특별시,금천구,서울특별시 금천구 탑골로 17,02-803-9721,페리카나
1976,pelicana,은행점,경기도,성남시중원구,경기도 성남시중원구 산성대로582번 14. 1층(은행동),,페리카나
1977,pelicana,은행택지점,경기도,시흥시,"경기도 시흥시 은행로 107, 상가1동 1202호",031-312-2444,페리카나
1978,pelicana,음봉점,충청남도,아산시,충청남도 아산시 음봉면 산동안길 10,041-533-3151,페리카나
1979,pelicana,음성점,충청북도,음성군,충청북도 음성군 음성읍 시장로 95,043-873-7709,페리카나
1980,pelicana,응암1점,서울특별시,은평구,서울특별시 은평구 응암로 247(응암동),02-353-6479,페리카나
1981,pelicana,의당신한점,충청남도,공주시,충청남도 공주시 의당면 연수원길 115-2 102호,041-858-9282,페리카나
1982,pelicana,의정부지사,충청남도,공주시, ,,페리카나
1983,pelicana,이대점,서울특별시,마포구,"서울특별시 마포구 숭문16길 6, 1층(염리동)",,페리카나
1984,pelicana,이도점,제주특별자치도,제주시,제주특별자치도 제주시 서광로20길 3,064-759-9985,페리카나
1985,pelicana,이동점,경기도,포천시,경기도 포천시 이동면 화동로 2105,031-532-8908,페리카나
1986,pelicana,이매점,경기도,성남시분당구,경기도 성남시분당구 이매로 54 이매촌분산상가 101호,031-704-9595,페리카나
1987,pelicana,이수점,충청남도,천안시서북구,충청남도 천안시서북구 한들1로 58,041-569-9245,페리카나
